tx_id,tx_size,tx_fee
25870,247,8248
25871,799,2118
25872,116,1688
25873,944,1944
25874,751,7636
25875,130,8799
25876,631,6787
25877,883,2726
25878,136,4617
25879,911,3153
25880,269,5114
25881,736,8206
25882,519,6202
25883,407,7707
25884,240,9853
25885,360,9359
25886,275,1280
25887,326,3954
25888,178,2744
25889,692,9071
25890,196,9296
25891,469,9259
25892,774,7879
25893,272,7411
25894,901,3204
25895,284,2105
25896,951,5714
25897,321,1333
25898,741,4982
25899,497,8653
25900,708,5279
25901,288,8505
25902,356,5456
25903,773,3966
25904,525,8019
25905,232,6786
25906,529,2145
25907,673,1963
25908,717,5863
25909,826,4808
25910,151,1324
25911,657,1916
25912,788,8910
25913,441,1948
25914,359,9198
25915,240,9830
25916,565,9909
25917,571,7565
25918,362,4296
25919,275,4327
25920,957,5579
25921,326,1549
25922,679,4804
25923,436,1319
25924,684,6760
25925,335,7091
25926,260,1976
25927,802,7730
25928,490,5477
25929,545,9804
25930,959,5761
25931,572,7345
25932,623,3173
25933,796,8686
25934,683,3977
25935,489,1394
25936,974,3729
25937,102,4070
25938,218,9950
25939,317,6892
25940,888,1739
25941,291,7507
25942,375,2209
25943,695,8471
25944,531,4416
25945,197,1977
25946,136,1662
25947,358,5680
25948,615,8898
25949,743,7036
25950,679,8546
25951,794,5677
25952,158,5553
25953,510,4402
25954,449,6873
25955,407,4191
25956,219,6189
25957,550,2228
25958,477,4562
25959,954,1078
25960,307,1529
25961,227,5359
25962,289,4356
25963,989,8483
25964,862,7175
25965,983,8521
25966,985,3210
25967,323,2967
25968,288,1596
25969,551,4372
25970,441,9149
25971,333,9406
25972,261,2821
25973,265,2524
25974,937,8707
25975,611,3156
25976,522,6190
25977,507,1712
25978,211,2196
25979,550,1682
25980,806,5782
25981,694,5850
25982,433,8818
25983,653,9636
25984,134,8346
25985,720,9609
25986,379,8253
25987,293,2257
25988,681,5228
25989,339,2802
25990,431,1885
25991,288,5006
25992,683,4610
25993,742,4577
25994,603,9160
25995,970,4387
25996,303,3664
25997,686,2586
25998,140,5763
25999,527,2668
26000,772,7814
26001,790,4944
26002,844,4801
26003,695,4948
26004,849,7248
26005,465,6124
26006,840,7347
26007,275,2776
26008,640,7349
26009,757,1026
26010,165,8529
26011,581,4147
26012,703,7630
26013,321,4724
26014,223,8163
26015,839,7269
26016,847,4120
26017,664,9868
26018,324,7925
26019,833,8862
26020,952,5063
26021,846,8718
26022,410,4251
26023,722,1162
26024,467,7155
26025,432,7183
26026,446,7430
26027,197,7110
26028,610,9763
26029,941,8684
26030,996,9770
26031,888,3994
26032,972,8826
26033,926,5429
26034,355,4625
26035,317,6275
26036,444,3074
26037,521,2297
26038,817,5568
26039,816,8168
26040,548,5370
26041,804,6249
26042,645,9578
26043,466,2795
26044,682,4629
26045,296,4214
26046,751,6330
26047,938,8974
26048,375,6836
26049,499,6065
26050,257,2184
26051,837,9142
26052,680,6247
26053,665,4613
26054,532,3399
26055,270,3119
26056,377,3454
26057,249,4549
26058,637,6279
26059,869,1875
26060,310,2628
26061,563,7701
26062,371,4677
26063,730,2184
26064,155,9517
26065,622,5741
26066,755,3131
26067,948,8099
26068,290,1146
26069,100,2579
26070,186,1285
26071,957,2812
26072,645,9480
26073,759,8813
26074,711,8782
26075,826,4369
26076,669,7700
26077,453,9153
26078,179,8701
26079,651,6526
26080,861,4156
26081,472,7188
26082,699,9024
26083,593,3990
26084,687,1155
26085,893,6900
26086,229,5668
26087,737,7743
26088,588,3223
26089,838,7385
26090,112,1400
26091,627,4571
26092,684,3524
26093,627,4468
26094,344,3010
26095,315,1460
26096,480,6009
26097,277,6555
26098,233,9651
26099,466,1389
26100,632,9902
26101,625,7561
26102,826,3344
26103,840,8457
26104,835,1450
26105,912,1211
26106,471,8117
26107,837,5821
26108,358,2700
26109,838,6154
26110,136,8469
26111,903,3742
26112,265,1576
26113,450,3354
26114,812,9055
26115,170,6918
26116,401,1276
26117,614,2271
26118,699,4107
26119,940,5977
26120,125,4781
26121,232,8763
26122,832,9376
26123,168,8890
26124,129,8339
26125,766,9731
26126,307,6450
26127,474,2861
26128,809,9540
26129,114,6582
26130,743,8709
26131,519,7780
26132,926,8655
26133,896,9140
26134,547,9813
26135,969,1861
26136,657,4478
26137,206,3616
26138,407,7077
26139,895,5938
26140,885,8607
26141,322,5687
26142,334,7246
26143,602,7006
26144,865,7844
26145,986,4015
26146,212,2951
26147,827,3593
26148,503,4326
26149,441,1476
26150,934,6888
26151,893,5959
26152,957,1248
26153,576,1917
26154,879,1985
26155,639,6645
26156,131,1278
26157,310,3166
26158,216,9927
26159,509,7704
26160,922,2511
26161,696,3735
26162,602,5542
26163,951,7161
26164,611,1493
26165,530,6474
26166,750,1309
26167,921,3598
26168,865,9660
26169,403,8501
26170,533,6629
26171,774,6334
26172,503,9550
26173,816,9698
26174,235,1816
26175,161,6929
26176,479,2897
26177,972,8238
26178,342,1764
26179,627,2294
26180,181,4567
26181,528,4503
26182,191,9256
26183,643,1046
26184,923,6232
26185,554,1688
26186,872,4177
26187,246,4996
26188,185,5651
26189,273,3887
26190,584,2628
26191,181,9874
26192,477,6642
26193,132,6440
26194,230,4874
26195,876,5436
26196,248,6462
26197,831,3815
26198,439,2545
26199,691,6609
26200,169,1234
26201,190,2981
26202,933,5920
26203,978,9952
26204,424,4482
26205,937,8428
26206,299,1169
26207,148,6039
26208,439,7776
26209,565,1857
26210,303,9330
26211,576,3365
26212,206,2220
26213,655,3089
26214,548,6197
26215,436,4210
26216,338,3779
26217,849,3399
26218,509,5497
26219,626,2368
26220,974,7358
26221,431,1099
26222,802,9543
26223,499,3950
26224,622,3699
26225,885,5819
26226,662,6773
26227,120,3767
26228,240,7141
26229,817,8304
26230,713,4446
26231,937,7617
26232,471,5790
26233,153,3286
26234,211,1386
26235,496,2188
26236,993,1293
26237,947,4381
26238,649,9783
26239,725,8684
26240,332,5454
26241,460,4878
26242,411,6705
26243,963,5653
26244,114,8237
26245,665,1048
26246,566,3212
26247,123,7521
26248,495,1787
26249,952,1036
26250,501,3081
26251,605,6549
26252,635,4336
26253,944,6153
26254,393,5220
26255,335,8518
26256,961,8056
26257,152,2018
26258,158,2736
26259,908,3425
26260,798,5325
26261,713,5575
26262,780,5204
26263,689,6497
26264,869,7271
26265,200,3667
26266,931,5193
26267,125,8211
26268,845,2616
26269,294,1145
26270,779,3664
26271,483,2346
26272,501,6770
26273,544,9158
26274,596,6347
26275,825,9114
26276,275,7583
26277,351,3675
26278,817,7813
26279,558,5062
26280,903,6880
26281,426,8275
26282,985,5796
26283,303,9600
26284,193,7842
26285,227,4345
26286,537,3517
26287,310,3903
26288,542,3885
26289,208,3417
26290,411,5276
26291,419,3730
26292,818,4250
26293,250,5531
26294,534,3622
26295,461,1160
26296,276,6945
26297,343,3153
26298,422,1882
26299,945,8918
26300,154,5439
26301,253,1551
26302,789,3741
26303,289,4069
26304,810,3072
26305,717,6035
26306,488,4386
26307,222,4833
26308,691,3792
26309,739,9966
26310,464,9974
26311,543,9782
26312,702,5102
26313,828,9757
26314,301,2429
26315,123,1217
26316,523,6423
26317,881,9993
26318,208,1152
26319,798,3365
26320,723,9842
26321,983,8927
26322,869,2893
26323,372,3765
26324,627,7448
26325,284,9170
26326,856,7121
26327,861,2616
26328,716,3711
26329,613,7336
26330,466,9567
26331,431,9186
26332,901,4192
26333,986,6214
26334,994,9713
26335,752,3264
26336,914,8077
26337,759,4493
26338,877,3743
26339,275,4972
26340,415,7532
26341,286,7551
26342,889,3382
26343,619,7990
26344,582,5167
26345,306,1320
26346,184,5500
26347,400,4111
26348,443,8689
26349,571,9377
26350,975,7103
26351,919,2967
26352,660,3374
26353,732,4368
26354,361,8580
26355,479,7578
26356,976,9881
26357,910,2448
26358,726,4863
26359,960,6856
26360,482,9318
26361,720,2296
26362,394,2357
26363,178,1631
26364,315,9686
26365,204,6555
26366,545,5064
26367,708,5048
26368,273,2386
26369,931,9273
26370,629,4151
26371,104,5960
26372,866,5641
26373,323,3703
26374,490,6644
26375,423,9097
26376,614,5097
26377,799,9288
26378,961,3012
26379,873,2803
26380,730,1889
26381,103,3143
26382,522,4544
26383,325,2763
26384,881,6745
26385,877,8535
26386,538,7001
26387,781,3693
26388,245,7700
26389,684,4930
26390,139,3860
26391,571,6472
26392,999,4650
26393,607,5393
26394,986,9763
26395,848,9783
26396,374,8434
26397,549,3329
26398,616,4304
26399,876,5368
26400,288,7117
26401,205,2532
26402,539,2579
26403,935,7567
26404,977,9587
26405,229,6595
26406,858,6745
26407,293,4329
26408,219,4271
26409,527,7519
26410,304,3640
26411,480,9316
26412,151,1124
26413,488,2279
26414,769,2297
26415,150,9594
26416,711,3398
26417,936,4235
26418,892,6380
26419,867,2263
26420,455,2601
26421,746,3943
26422,671,1358
26423,820,7077
26424,321,3230
26425,791,3603
26426,655,2548
26427,893,4202
26428,911,7378
26429,265,4456
26430,944,7509
26431,498,5628
26432,157,5571
26433,800,1061
26434,662,4871
26435,745,1555
26436,528,7276
26437,584,5576
26438,722,2389
26439,664,3520
26440,321,6598
26441,914,4777
26442,579,8262
26443,336,5008
26444,775,4324
26445,927,1381
26446,763,7266
26447,705,6607
26448,254,9508
26449,560,6367
26450,932,9373
26451,659,9143
26452,135,3056
26453,333,2006
26454,151,2399
26455,443,2577
26456,789,3273
26457,270,3272
26458,292,8832
26459,562,3539
26460,216,6632
26461,480,3930
26462,803,6469
26463,955,9119
26464,884,5377
26465,873,3007
26466,226,2940
26467,206,2369
26468,141,2225
26469,542,7336
26470,845,5768
26471,444,5617
26472,280,9635
26473,942,9310
26474,950,7637
26475,152,5561
26476,645,5458
26477,811,1621
26478,797,3408
26479,549,3364
26480,564,6544
26481,630,1029
26482,813,6848
26483,865,3965
26484,350,4188
26485,667,3411
26486,179,5678
26487,883,8322
26488,389,8238
26489,584,8978
26490,261,6493
26491,370,4069
26492,363,8781
26493,176,4842
26494,228,7035
26495,964,4262
26496,993,8768
26497,316,3164
26498,599,3222
26499,466,5341
26500,353,4017
26501,575,8042
26502,747,7416
26503,667,6626
26504,535,1816
26505,622,7858
26506,954,2820
26507,896,3144
26508,158,7567
26509,816,3672
26510,1000,7566
26511,434,9608
26512,475,1846
26513,617,3967
26514,587,6180
26515,392,9053
26516,389,2411
26517,485,8054
26518,241,7185
26519,298,8846
26520,845,9506
26521,939,3522
26522,699,7513
26523,668,7180
26524,759,6838
26525,493,3522
26526,594,4479
26527,863,7590
26528,833,8546
26529,766,1063
26530,267,9192
26531,389,5688
26532,833,4287
26533,794,6309
26534,135,3816
26535,535,1950
26536,661,5079
26537,692,8003
26538,166,5161
26539,309,5903
26540,636,3059
26541,918,1765
26542,667,3312
26543,180,6231
26544,668,7420
26545,427,2124
26546,591,8874
26547,192,2873
26548,592,1167
26549,898,6115
26550,478,9494
26551,331,8097
26552,487,3780
26553,668,4465
26554,311,2383
26555,729,4727
26556,611,1504
26557,785,1643
26558,357,5511
26559,250,8913
26560,143,1601
26561,648,8171
26562,119,2693
26563,836,9944
26564,578,8149
26565,160,7140
26566,211,1835
26567,688,2876
26568,814,1115
26569,891,5761
26570,317,2556
26571,315,4012
26572,449,2583
26573,198,4236
26574,513,8881
26575,418,1237
26576,294,1147
26577,319,8680
26578,428,6868
26579,576,4602
26580,419,3042
26581,899,2688
26582,321,1805
26583,816,2298
26584,216,8851
26585,751,2843
26586,364,3912
26587,749,2624
26588,713,4399
26589,486,5227
26590,984,7786
26591,865,5949
26592,565,2287
26593,479,2008
26594,411,5249
26595,133,7944
26596,896,6818
26597,505,6025
26598,775,7173
26599,596,1822
26600,149,2102
26601,945,5417
26602,682,2820
26603,121,9153
26604,495,1482
26605,839,3568
26606,359,2892
26607,672,1536
26608,780,9762
26609,779,4438
26610,838,2007
26611,810,4983
26612,162,6132
26613,713,8424
26614,647,8332
26615,571,9460
26616,760,4810
26617,853,6013
26618,368,8467
26619,975,6890
26620,929,6339
26621,858,8091
26622,956,6157
26623,858,1398
26624,308,7582
26625,607,6925
26626,730,1477
26627,973,5287
26628,571,1018
26629,352,7028
26630,991,9746
26631,328,6892
26632,586,2544
26633,100,9364
26634,434,3517
26635,203,4681
26636,752,1118
26637,425,8474
26638,997,8609
26639,695,2872
26640,768,1825
26641,194,5505
26642,227,3944
26643,939,7110
26644,793,9459
26645,210,9780
26646,582,3037
26647,652,3456
26648,174,9044
26649,441,4442
26650,383,9393
26651,745,3215
26652,770,1095
26653,406,6455
26654,726,7367
26655,802,8081
26656,604,2660
26657,490,1296
26658,141,6573
26659,559,7233
26660,121,6560
26661,291,8967
26662,985,2394
26663,557,7868
26664,676,1890
26665,278,4537
26666,651,1838
26667,686,2919
26668,770,1275
26669,471,6826
26670,238,9418
26671,740,8481
26672,482,3572
26673,340,8129
26674,259,8673
26675,117,6505
26676,749,5020
26677,106,1821
26678,763,9813
26679,184,6010
26680,746,1090
26681,280,7846
26682,589,5590
26683,447,7834
26684,587,2292
26685,607,4669
26686,371,7212
26687,831,3430
26688,327,9534
26689,368,3126
26690,782,6856
26691,737,9338
26692,257,5500
26693,278,5758
26694,605,4843
26695,676,5141
26696,317,4782
26697,150,1300
26698,650,6825
26699,263,7693
26700,689,9760
26701,889,7551
26702,929,6469
26703,657,5167
26704,221,9600
26705,131,2212
26706,776,4631
26707,568,2163
26708,864,7451
26709,581,4848
26710,365,9623
26711,422,9799
26712,587,1647
26713,166,7204
26714,497,2344
26715,408,4868
26716,138,1354
26717,798,1339
26718,386,3103
26719,421,7527
26720,559,1310
26721,843,6858
26722,755,8920
26723,538,2072
26724,686,2119
26725,915,6233
26726,237,1792
26727,698,4599
26728,170,2257
26729,760,8563
26730,716,4024
26731,329,6022
26732,742,2989
26733,910,1547
26734,835,9709
26735,621,8046
26736,596,5646
26737,780,8435
26738,852,3754
26739,752,7653
26740,556,5906
26741,209,7662
26742,936,6480
26743,918,6979
26744,319,2602
26745,982,7502
26746,561,4111
26747,608,3512
26748,679,3961
26749,655,4776
26750,659,2404
26751,972,4773
26752,772,2362
26753,968,5501
26754,709,3789
26755,785,9939
26756,919,5887
26757,223,6164
26758,341,1239
26759,615,9192
26760,268,3722
26761,610,9756
26762,180,2435
26763,354,8047
26764,283,2961
26765,972,6388
26766,449,4324
26767,336,6530
26768,390,9708
26769,273,7733
26770,483,6011
26771,310,7054
26772,273,6604
26773,531,2301
26774,652,4231
26775,187,5490
26776,500,7524
26777,877,6101
26778,150,6176
26779,502,1239
26780,450,8168
26781,594,4852
26782,149,4612
26783,238,5900
26784,916,9912
26785,954,8979
26786,667,9956
26787,998,5584
26788,912,1148
26789,328,2308
26790,314,4478
26791,718,9913
26792,735,8920
26793,363,9232
26794,216,4327
26795,879,5465
26796,843,7879
26797,393,4152
26798,572,2578
26799,775,7009
26800,780,4830
26801,816,8337
26802,818,5723
26803,204,2436
26804,708,7141
26805,421,6372
26806,363,1266
26807,144,8560
26808,252,4472
26809,492,9312
26810,661,4933
26811,876,9835
26812,126,2075
26813,356,4842
26814,652,9444
26815,182,5035
26816,757,2669
26817,696,4404
26818,456,7053
26819,971,9435
26820,545,4459
26821,382,2454
26822,845,1823
26823,134,5109
26824,346,3243
26825,568,7157
26826,674,6191
26827,130,1737
26828,216,5163
26829,201,9089
26830,581,5694
26831,264,9049
26832,364,9787
26833,554,5759
26834,479,5814
26835,855,8417
26836,610,5082
26837,182,2166
26838,524,4830
26839,483,3170
26840,747,9570
26841,203,5597
26842,284,1830
26843,847,7380
26844,710,1473
26845,805,3917
26846,809,5640
26847,185,3029
26848,592,6999
26849,792,7136
26850,148,3551
26851,500,2191
26852,639,8850
26853,801,4724
26854,200,1230
26855,816,2555
26856,241,8754
26857,330,2251
26858,235,8438
26859,544,7876
26860,990,7121
26861,473,3201
26862,748,4119
26863,125,6839
26864,968,3893
26865,745,2645
26866,651,4134
26867,676,7347
26868,811,3912
26869,146,5089
26870,598,6181
26871,280,5975
26872,181,7739
26873,333,2768
26874,316,5508
26875,922,1442
26876,569,2600
26877,749,5900
26878,163,1052
26879,627,4812
26880,737,8741
26881,738,4111
26882,929,1781
26883,952,5882
26884,533,6984
26885,268,8302
26886,425,7885
26887,956,4098
26888,137,7761
26889,895,9026
26890,311,7862
26891,173,1425
26892,608,8246
26893,400,3563
26894,295,3014
26895,445,8815
26896,110,6560
26897,992,5640
26898,648,5185
26899,709,5556
26900,307,3403
26901,120,5731
26902,522,6253
26903,597,4122
26904,658,2777
26905,135,5112
26906,760,8146
26907,233,1926
26908,211,9004
26909,581,9741
26910,763,9903
26911,654,3679
26912,326,3676
26913,295,8191
26914,887,1799
26915,997,4471
26916,921,2118
26917,491,6044
26918,482,9625
26919,604,1093
26920,589,7952
26921,953,8020
26922,537,4591
26923,894,2681
26924,885,6676
26925,973,8790
26926,100,4204
26927,831,3847
26928,941,6298
26929,492,6965
26930,413,4450
26931,129,4585
26932,575,9526
26933,999,3039
26934,143,5601
26935,945,9884
26936,582,6249
26937,323,2966
26938,502,2369
26939,911,9861
26940,840,3700
26941,398,1342
26942,639,3647
26943,378,5345
26944,273,9094
26945,449,4040
26946,924,2429
26947,727,9306
26948,114,4631
26949,152,9159
26950,132,6309
26951,368,9533
26952,829,1700
26953,157,3065
26954,752,7517
26955,717,2050
26956,776,2841
26957,994,2849
26958,474,2289
26959,382,8384
26960,231,7460
26961,139,5444
26962,715,4717
26963,573,3435
26964,834,7871
26965,381,5772
26966,241,1287
26967,842,7707
26968,665,8405
26969,608,7933
26970,834,7922
26971,823,3855
26972,963,6050
26973,903,2904
26974,405,2190
26975,236,1892
26976,731,6499
26977,285,3230
26978,590,8824
26979,468,2452
26980,369,3907
26981,950,6236
26982,518,1749
26983,850,9432
26984,958,2332
26985,711,7943
26986,948,7193
26987,506,5700
26988,226,3259
26989,903,6873
26990,141,4515
26991,701,1857
26992,191,5232
26993,945,1099
26994,521,1930
26995,654,7846
26996,747,2194
26997,108,3010
26998,386,6724
26999,319,6464
27000,522,5682
27001,604,2062
27002,972,4301
27003,966,5027
27004,278,4809
27005,692,6058
27006,744,5330
27007,872,5057
27008,199,1274
27009,160,5207
27010,652,1769
27011,302,4084
27012,115,8816
27013,241,9405
27014,768,4188
27015,895,9643
27016,597,9520
27017,388,7565
27018,139,3420
27019,720,3657
27020,854,4272
27021,100,5410
27022,517,8311
27023,983,9670
27024,223,5702
27025,135,6923
27026,664,8086
27027,698,9744
27028,809,1098
27029,284,7920
27030,260,5592
27031,804,2942
27032,327,1984
27033,651,6471
27034,374,2542
27035,572,9398
27036,297,4644
27037,372,6240
27038,887,1180
27039,212,1454
27040,581,5546
27041,917,8257
27042,846,2154
27043,176,7818
27044,307,1448
27045,591,7075
27046,341,1554
27047,326,3953
27048,430,7886
27049,999,7052
27050,647,3619
27051,165,8499
27052,733,2264
27053,590,6359
27054,147,1747
27055,835,8323
27056,876,2749
27057,348,4459
27058,175,2749
27059,781,8525
27060,170,5314
27061,520,2493
27062,214,2208
27063,779,4959
27064,302,9794
27065,263,7456
27066,584,5073
27067,884,9852
27068,463,2911
27069,343,7889
27070,671,5284
27071,359,6997
27072,159,3207
27073,163,8281
27074,721,2186
27075,277,9039
27076,121,1178
27077,404,6770
27078,973,6131
27079,968,6625
27080,423,8117
27081,222,2536
27082,520,5365
27083,646,1817
27084,203,8891
27085,458,6072
27086,347,6638
27087,566,8505
27088,142,6119
27089,899,6947
27090,631,9615
27091,578,2836
27092,957,4550
27093,706,9832
27094,833,8434
27095,311,4148
27096,553,2982
27097,891,4247
27098,585,1565
27099,854,5726
27100,409,9428
27101,763,9123
27102,544,9008
27103,297,7612
27104,844,7917
27105,438,5867
27106,472,2407
27107,324,1999
27108,675,5314
27109,866,7576
27110,819,2628
27111,710,1599
27112,701,1973
27113,855,5846
27114,336,6911
27115,401,7735
27116,299,4809
27117,933,5243
27118,923,2681
27119,191,7359
27120,545,5175
27121,984,6500
27122,565,7373
